"id","sourceName","scientificName","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_planto","diet_5cat","forstrat_watbelowsurf","forstrat_wataroundsurf","forstrat_ground","forstrat_understory","forstrat_midhigh","forstrat_canopy","forstrat_aerial","pelagicspecialist","nocturnal","bodymass_value"
"ITIS:677544","Francolinus ochropectus","Francolinus ochropectus",30,0,0,0,0,0,40,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,0,699.6
"ITIS:175969","Francolinus castaneicollis","Francolinus castaneicollis",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,0,70,30,0,0,0,0,0,791.53
"ITIS:175988","Francolinus nobilis","Francolinus nobilis",0,0,0,0,0,0,0,0,100,0,"PlantSeed",0,0,100,0,0,0,0,0,0,878
"ITIS:175981","Francolinus jacksoni","Francolinus jacksoni",30,0,0,0,0,0,0,0,30,40,"PlantSeed",0,0,100,0,0,0,0,0,0,1097
"ITIS:175967","Francolinus camerunensis","Francolinus camerunensis",30,0,0,0,0,0,40,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,0,549.39
"ITIS:176001","Francolinus swierstrai","Francolinus swierstrai",30,0,0,0,0,0,0,0,30,40,"PlantSeed",0,0,100,0,0,0,0,0,0,460.29
"ITIS:175915","Perdix perdix","Perdix perdix",30,0,0,0,0,0,0,0,30,40,"PlantSeed",0,0,100,0,0,0,0,0,0,405.3
"ITIS:553868","Perdix dauurica","Perdix dauurica",20,0,0,0,0,0,40,0,40,0,"Omnivore",0,0,100,0,0,0,0,0,0,263.41
"ITIS:553869","Perdix hodgsoniae","Perdix hodgsoniae",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,0,100,0,0,0,0,0,0,363.73
"ITIS:176003","Rhizothera longirostris","Rhizothera longirostris",20,0,0,0,0,0,30,0,20,30,"Omnivore",0,0,100,0,0,0,0,0,0,746.72
"ITIS:677546","Melanoperdix niger","Melanoperdix niger",20,0,0,0,0,0,20,0,20,40,"PlantSeed",0,0,100,0,0,0,0,0,0,280
"ITIS:553871","Coturnix coturnix","Coturnix coturnix",20,0,0,0,0,0,0,0,80,0,"PlantSeed",0,0,100,0,0,0,0,0,0,96.28
"ITIS:176013","Coturnix japonica","Coturnix japonica",30,0,0,0,0,0,0,0,0,70,"PlantSeed",0,0,100,0,0,0,0,0,0,94.78
"ITIS:176015","Coturnix pectoralis","Coturnix pectoralis",10,0,0,0,0,0,0,0,60,30,"PlantSeed",0,0,80,20,0,0,0,0,0,101.86
"ITIS:176010","Coturnix coromandelica","Coturnix coromandelica",30,0,0,0,0,0,0,0,70,0,"PlantSeed",0,0,100,0,0,0,0,0,0,73.75
"ITIS:176012","Coturnix delegorguei","Coturnix delegorguei",30,0,0,0,0,0,0,0,50,20,"PlantSeed",0,0,100,0,0,0,0,0,0,76
"ITIS:553873","Coturnix ypsilophora","Coturnix ypsilophora",30,0,0,0,0,0,0,0,0,70,"PlantSeed",0,0,100,0,0,0,0,0,0,107.69
"ITIS:176009","Coturnix chinensis","Coturnix chinensis",30,0,0,0,0,0,0,0,40,30,"PlantSeed",0,0,100,0,0,0,0,0,0,40.41
"ITIS:175959","Anurophasis monorthonyx","Anurophasis monorthonyx",20,0,0,0,0,0,0,0,30,50,"PlantSeed",0,0,80,20,0,0,0,0,0,401
"ITIS:176019","Perdicula asiatica","Perdicula asiatica",20,0,0,0,0,0,0,0,80,0,"PlantSeed",0,0,100,0,0,0,0,0,0,68.36
"ITIS:553875","Perdicula argoondah","Perdicula argoondah",30,0,0,0,0,0,0,0,50,20,"PlantSeed",0,0,100,0,0,0,0,0,0,60.48
"ITIS:176020","Perdicula erythrorhyncha","Perdicula erythrorhyncha",30,0,0,0,0,0,0,0,40,30,"PlantSeed",0,0,100,0,0,0,0,0,0,67.55
"ITIS:176021","Perdicula manipurensis","Perdicula manipurensis",30,0,0,0,0,0,0,0,40,30,"PlantSeed",0,0,100,0,0,0,0,0,0,70.65
"ITIS:553877","Xenoperdix udzungwensis","Xenoperdix udzungwensis",80,0,0,0,0,0,0,0,20,0,"Invertebrate",0,0,80,20,0,0,0,0,0,224.94
"ITIS:176040","Arborophila torqueola","Arborophila torqueola",20,0,0,0,0,0,20,0,30,30,"PlantSeed",0,0,100,0,0,0,0,0,0,344.46
"ITIS:176039","Arborophila rufogularis","Arborophila rufogularis",20,0,0,0,0,0,30,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,0,344.46
"ITIS:176024","Arborophila atrogularis","Arborophila atrogularis",20,0,0,0,0,0,30,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,0,237.31
"ITIS:176029","Arborophila crudigularis","Arborophila crudigularis",20,0,0,0,0,0,20,0,30,30,"PlantSeed",0,0,100,0,0,0,0,0,0,256.77
"ITIS:176034","Arborophila mandellii","Arborophila mandellii",30,0,0,0,0,0,30,0,30,10,"Omnivore",0,0,100,0,0,0,0,0,0,268
"ITIS:176025","Arborophila brunneopectus","Arborophila brunneopectus",30,0,0,0,0,0,30,0,30,10,"Omnivore",0,0,100,0,0,0,0,0,0,291.47
"ITIS:176038","Arborophila rufipectus","Arborophila rufipectus",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,0,100,0,0,0,0,0,0,400.11
"ITIS:176036","Arborophila orientalis","Arborophila orientalis",30,0,0,0,0,0,30,0,0,40,"Omnivore",0,0,100,0,0,0,0,0,0,336
"ITIS:176033","Arborophila javanica","Arborophila javanica",30,0,0,0,0,0,30,0,30,10,"Omnivore",0,0,100,0,0,0,0,0,0,272
"ITIS:176032","Arborophila hyperythra","Arborophila hyperythra",30,0,0,0,0,0,40,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,0,270
"ITIS:176031","Arborophila gingica","Arborophila gingica",30,0,0,0,0,0,30,0,40,0,"Omnivore",0,0,100,0,0,0,0,0,0,253
"ITIS:176030","Arborophila davidi","Arborophila davidi",30,0,0,0,0,0,30,0,30,10,"Omnivore",0,0,100,0,0,0,0,0,0,241
"ITIS:176026","Arborophila cambodiana","Arborophila cambodiana",30,0,0,0,0,0,30,0,30,10,"Omnivore",0,0,100,0,0,0,0,0,0,285.87
"ITIS:176037","Arborophila rubrirostris","Arborophila rubrirostris",30,0,0,0,0,0,30,0,30,10,"Omnivore",0,0,100,0,0,0,0,0,0,225.35
"ITIS:176023","Arborophila ardens","Arborophila ardens",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,0,100,0,0,0,0,0,0,266.64
"ITIS:176028","Arborophila chloropus","Arborophila chloropus",30,0,0,0,0,0,30,0,40,0,"Omnivore",0,0,100,0,0,0,0,0,0,250
"ITIS:553876","Arborophila charltonii","Arborophila charltonii",30,0,0,0,0,0,30,0,40,0,"Omnivore",0,0,100,0,0,0,0,0,0,269.25
"ITIS:677550","Caloperdix oculeus","Caloperdix oculeus",20,0,0,0,0,0,30,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,0,209.04
"ITIS:176044","Haematortyx sanguiniceps","Haematortyx sanguiniceps",60,0,0,0,0,0,40,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,0,300
"ITIS:553878","Rollulus rouloul","Rollulus rouloul",40,0,0,0,0,0,30,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,0,216.48
"ITIS:176048","Ptilopachus petrosus","Ptilopachus petrosus",10,0,0,0,0,0,20,0,30,40,"PlantSeed",0,0,100,0,0,0,0,0,0,193
"ITIS:176050","Bambusicola fytchii","Bambusicola fytchii",20,0,0,0,0,0,30,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,0,313.65
"ITIS:677551","Bambusicola thoracicus","Bambusicola thoracicus",20,0,0,0,0,0,0,0,30,50,"PlantSeed",0,0,100,0,0,0,0,0,0,264.79
"ITIS:176055","Galloperdix spadicea","Galloperdix spadicea",20,0,0,0,0,0,50,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,0,359.07
"ITIS:176054","Galloperdix lunulata","Galloperdix lunulata",20,0,0,0,0,0,40,0,20,20,"Omnivore",0,0,100,0,0,0,0,0,0,254.39
"ITIS:176053","Galloperdix bicalcarata","Galloperdix bicalcarata",30,0,0,0,0,0,40,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,0,290.93
"ITIS:553879","Ithaginis cruentus","Ithaginis cruentus",20,0,0,0,0,0,20,0,10,50,"PlantSeed",0,0,80,20,0,0,0,0,0,530.67
"ITIS:176063","Tragopan melanocephalus","Tragopan melanocephalus",20,0,0,0,0,0,0,0,0,80,"PlantSeed",0,0,80,20,0,0,0,0,0,1613.19
"ITIS:176064","Tragopan satyra","Tragopan satyra",10,0,0,0,0,0,0,0,0,90,"PlantSeed",0,0,60,20,20,0,0,0,0,1417.03
"ITIS:176061","Tragopan blythii","Tragopan blythii",0,0,0,0,0,0,50,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,0,1930
"ITIS:176065","Tragopan temminckii","Tragopan temminckii",10,0,0,0,0,0,10,0,10,70,"PlantSeed",0,0,100,0,0,0,0,0,0,1163.38
"ITIS:176062","Tragopan caboti","Tragopan caboti",0,0,0,0,0,0,0,0,50,50,"PlantSeed",0,0,50,30,20,0,0,0,0,1122.49
"ITIS:176091","Pucrasia macrolopha","Pucrasia macrolopha",20,0,0,0,0,0,30,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,0,1050.47
"ITIS:176067","Lophophorus impejanus","Lophophorus impejanus",30,0,0,0,0,0,10,0,20,40,"PlantSeed",0,0,100,0,0,0,0,0,0,2066.51
"ITIS:176069","Lophophorus sclateri","Lophophorus sclateri",0,0,0,0,0,0,0,0,50,50,"PlantSeed",0,0,100,0,0,0,0,0,0,2500
"ITIS:553880","Lophophorus lhuysii","Lophophorus lhuysii",10,0,0,0,0,0,0,0,0,90,"PlantSeed",0,0,100,0,0,0,0,0,0,3008
"ITIS:176086","Gallus gallus","Gallus gallus",30,0,0,0,0,0,20,0,20,30,"Omnivore",0,0,100,0,0,0,0,0,0,751.72
"ITIS:176088","Gallus sonneratii","Gallus sonneratii",20,0,10,0,0,0,20,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,0,840.82
"ITIS:553881","Gallus lafayetii","Gallus lafayetii",30,0,0,0,0,0,20,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,0,766.25
"ITIS:176089","Gallus varius","Gallus varius",40,0,0,0,0,0,10,0,40,10,"Omnivore",0,0,100,0,0,0,0,0,0,839.29
"ITIS:553882","Lophura leucomelanos","Lophura leucomelanos",30,0,10,0,0,0,30,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,0,867.98
"ITIS:176083","Lophura nycthemera","Lophura nycthemera",30,0,0,0,0,0,30,0,40,0,"Omnivore",0,0,100,0,0,0,0,0,0,1230
"ITIS:176077","Lophura edwardsi","Lophura edwardsi",40,0,0,0,0,0,30,0,20,10,"Omnivore",0,0,100,0,0,0,0,0,0,1090.96
"ITIS:553883","Lophura swinhoii","Lophura swinhoii",20,0,0,0,0,0,20,0,20,40,"PlantSeed",0,0,100,0,0,0,0,0,0,1100
"ITIS:176081","Lophura inornata","Lophura inornata",40,0,0,0,0,0,30,0,20,10,"Omnivore",0,0,100,0,0,0,0,0,0,1080.53
"ITIS:176078","Lophura erythrophthalma","Lophura erythrophthalma",50,0,0,0,0,0,50,0,0,0,"Omnivore",0,0,100,0,0,0,0,0,0,934.33
"ITIS:176079","Lophura ignita","Lophura ignita",20,0,0,0,0,0,20,0,30,30,"PlantSeed",0,0,100,0,0,0,0,0,0,1768.14
"ITIS:176076","Lophura diardi","Lophura diardi",50,0,0,0,0,0,50,0,0,0,"Omnivore",0,0,100,0,0,0,0,0,0,1088.89
"ITIS:176075","Lophura bulweri","Lophura bulweri",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,0,100,0,0,0,0,0,0,1245.15
"ITIS:176072","Crossoptilon crossoptilon","Crossoptilon crossoptilon",0,0,0,0,0,0,40,0,0,60,"PlantSeed",0,0,100,0,0,0,0,0,0,2075.25
"ITIS:176073","Crossoptilon mantchuricum","Crossoptilon mantchuricum",0,0,0,0,0,0,0,0,0,100,"PlantSeed",0,0,100,0,0,0,0,0,0,1860.85
"ITIS:176071","Crossoptilon auritum","Crossoptilon auritum",20,0,0,0,0,0,0,0,0,80,"PlantSeed",0,0,100,0,0,0,0,0,0,1768.33
"ITIS:176118","Catreus wallichi","Catreus wallichi",10,0,0,0,0,0,0,0,10,80,"PlantSeed",0,0,100,0,0,0,0,0,0,1436.88
"ITIS:176093","Syrmaticus ellioti","Syrmaticus ellioti",0,0,0,0,0,0,30,0,40,30,"PlantSeed",0,0,100,0,0,0,0,0,0,1007.45
"ITIS:176094","Syrmaticus humiae","Syrmaticus humiae",10,0,0,0,0,0,30,0,30,30,"PlantSeed",0,0,100,0,0,0,0,0,0,873.35
"ITIS:176095","Syrmaticus mikado","Syrmaticus mikado",20,0,0,0,0,0,20,0,30,30,"PlantSeed",0,0,100,0,0,0,0,0,0,1148.69
"ITIS:176097","Syrmaticus soemmerringii","Syrmaticus soemmerringii",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,0,100,0,0,0,0,0,0,1081.66
"ITIS:553887","Syrmaticus reevesii","Syrmaticus reevesii",10,0,0,0,0,0,0,0,40,50,"PlantSeed",0,0,100,0,0,0,0,0,0,1204.58
"ITIS:175905","Phasianus colchicus","Phasianus colchicus",10,0,0,0,0,0,30,0,30,30,"PlantSeed",0,0,100,0,0,0,0,0,0,1120.31
"ITIS:176100","Chrysolophus pictus","Chrysolophus pictus",10,0,0,0,0,0,0,0,0,90,"PlantSeed",0,0,100,0,0,0,0,0,0,555.2
"ITIS:176099","Chrysolophus amherstiae","Chrysolophus amherstiae",40,0,0,0,0,0,10,0,0,50,"Omnivore",0,0,100,0,0,0,0,0,0,732.47
"ITIS:553888","Polyplectron chalcurum","Polyplectron chalcurum",50,0,0,0,0,0,50,0,0,0,"Omnivore",0,0,100,0,0,0,0,0,0,508
"ITIS:176103","Polyplectron inopinatum","Polyplectron inopinatum",60,0,0,0,0,0,40,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,0,416.6
"ITIS:176105","Polyplectron germaini","Polyplectron germaini",50,0,0,0,0,0,40,0,0,10,"Omnivore",0,0,100,0,0,0,0,0,0,449.96
"ITIS:176102","Polyplectron bicalcaratum","Polyplectron bicalcaratum",20,0,0,0,0,0,50,0,20,10,"Omnivore",0,0,100,0,0,0,0,0,0,467.84
"ITIS:176107","Polyplectron malacense","Polyplectron malacense",30,0,0,0,0,0,40,0,0,30,"Omnivore",0,0,100,0,0,0,0,0,0,608
"ITIS:553889","Polyplectron schleiermacheri","Polyplectron schleiermacheri",50,0,0,0,0,0,40,0,0,10,"Omnivore",0,0,100,0,0,0,0,0,0,416.6
"ITIS:677552","Polyplectron napoleonis","Polyplectron napoleonis",50,0,0,0,0,0,40,0,0,10,"Omnivore",0,0,100,0,0,0,0,0,0,374.68
"ITIS:176109","Rheinardia ocellata","Rheinardia ocellata",40,0,10,0,0,0,30,0,0,20,"Omnivore",0,0,100,0,0,0,0,0,0,279
"ITIS:176111","Argusianus argus","Argusianus argus",20,0,0,0,0,0,60,0,0,20,"FruiNect",0,0,80,20,0,0,0,0,0,1959.93
"ITIS:553890","Afropavo congensis","Afropavo congensis",60,0,0,0,0,0,40,0,0,0,"Invertebrate",0,0,70,20,10,0,0,0,0,1273.65
"ITIS:176113","Pavo cristatus","Pavo cristatus",30,0,0,0,10,0,0,0,40,20,"PlantSeed",0,0,100,0,0,0,0,0,0,4154.81
"ITIS:176114","Pavo muticus","Pavo muticus",70,0,0,0,0,0,10,0,10,10,"Invertebrate",0,0,100,0,0,0,0,0,0,2205.71
"ITIS:553895","Dendragapus falcipennis","Dendragapus falcipennis",10,0,0,0,0,0,10,0,0,80,"PlantSeed",0,0,100,0,0,0,0,0,0,685.61
"ITIS:553896","Dendragapus canadensis","Dendragapus canadensis",0,0,0,0,0,0,10,0,0,90,"PlantSeed",0,0,100,0,0,0,0,0,0,473.65
"ITIS:175860","Dendragapus obscurus","Dendragapus obscurus",0,0,0,0,0,0,20,0,0,80,"PlantSeed",0,0,100,0,0,0,0,0,0,1047.31
"ITIS:175804","Lagopus lagopus","Lagopus lagopus",0,0,0,0,0,0,10,0,0,90,"PlantSeed",0,0,100,0,0,0,0,0,0,566.86
"ITIS:677542","Lagopus muta","Lagopus muta",0,0,0,0,0,0,20,0,10,70,"PlantSeed",0,0,80,20,0,0,0,0,0,535.3
"ITIS:677541","Lagopus leucura","Lagopus leucura",0,0,0,0,0,0,0,0,0,100,"PlantSeed",0,0,100,0,0,0,0,0,0,354.97
"ITIS:677538","Tetrao tetrix","Tetrao tetrix",10,0,0,0,0,0,10,0,10,70,"PlantSeed",0,0,100,0,0,0,0,0,0,1068.66
"ITIS:677539","Tetrao mlokosiewiczi","Tetrao mlokosiewiczi",0,0,0,0,0,0,20,0,10,70,"PlantSeed",0,0,60,40,0,0,0,0,0,813.99
"ITIS:553893","Tetrao urogallus","Tetrao urogallus",0,0,0,0,0,0,10,0,0,90,"PlantSeed",0,0,100,0,0,0,0,0,0,2716.61
"ITIS:553894","Tetrao parvirostris","Tetrao parvirostris",10,0,0,0,0,0,10,0,0,80,"PlantSeed",0,0,60,40,0,0,0,0,0,2752.29
"ITIS:677536","Bonasa bonasia","Bonasa bonasia",0,0,0,0,0,0,20,0,10,70,"PlantSeed",0,0,100,0,0,0,0,0,0,429
"ITIS:677537","Bonasa sewerzowi","Bonasa sewerzowi",0,0,0,0,0,0,0,0,20,80,"PlantSeed",0,0,50,30,20,0,0,0,0,267.29
"ITIS:175790","Bonasa umbellus","Bonasa umbellus",10,0,0,0,0,0,20,0,0,70,"PlantSeed",0,0,60,40,0,0,0,0,0,530.91
"ITIS:175855","Centrocercus urophasianus","Centrocercus urophasianus",10,0,0,0,0,0,0,0,0,90,"PlantSeed",0,0,100,0,0,0,0,0,0,1902.46
"ITIS:175841","Tympanuchus phasianellus","Tympanuchus phasianellus",10,0,0,0,0,0,10,0,10,70,"PlantSeed",0,0,100,0,0,0,0,0,0,882.38
"ITIS:175834","Tympanuchus cupido","Tympanuchus cupido",20,0,0,0,0,0,10,0,50,20,"PlantSeed",0,0,100,0,0,0,0,0,0,870.08
"ITIS:175838","Tympanuchus pallidicinctus","Tympanuchus pallidicinctus",60,0,0,0,0,0,0,0,0,40,"Invertebrate",0,0,60,20,20,0,0,0,0,745.82
"ITIS:176136","Meleagris gallopavo","Meleagris gallopavo",20,0,0,0,0,0,20,0,20,40,"PlantSeed",0,0,90,10,0,0,0,0,0,5791.37
"ITIS:553897","Meleagris ocellata","Meleagris ocellata",20,0,0,0,0,0,20,0,30,30,"PlantSeed",0,0,100,0,0,0,0,0,0,5525
"ITIS:176123","Agelastes meleagrides","Agelastes meleagrides",80,0,0,0,0,0,10,0,10,0,"Invertebrate",0,0,100,0,0,0,0,0,0,815
"ITIS:176124","Agelastes niger","Agelastes niger",70,0,0,0,0,0,10,0,10,10,"Invertebrate",0,0,100,0,0,0,0,0,0,699.99
"ITIS:176126","Numida meleagris","Numida meleagris",30,0,0,0,0,0,10,0,20,40,"PlantSeed",0,0,100,0,0,0,0,0,0,1299
"ITIS:176130","Guttera plumifera","Guttera plumifera",50,0,0,0,0,0,10,0,10,30,"Omnivore",0,0,100,0,0,0,0,0,0,866.02
"ITIS:176131","Guttera pucherani","Guttera pucherani",50,0,0,0,0,0,30,0,20,0,"Omnivore",0,0,90,10,0,0,0,0,0,1149
"ITIS:176133","Acryllium vulturinum","Acryllium vulturinum",10,0,0,0,0,0,20,0,20,50,"PlantSeed",0,0,100,0,0,0,0,0,0,1330
"ITIS:175920","Dendrortyx barbatus","Dendrortyx barbatus",0,0,0,0,0,0,50,0,40,10,"Omnivore",0,0,60,30,10,0,0,0,0,432
"ITIS:553898","Dendrortyx macroura","Dendrortyx macroura",0,0,0,0,0,0,30,0,30,40,"PlantSeed",0,0,60,30,10,0,0,0,0,430.99
"ITIS:175921","Dendrortyx leucophrys","Dendrortyx leucophrys",0,0,0,0,0,0,30,0,40,30,"PlantSeed",0,0,100,0,0,0,0,0,0,367.39
"ITIS:175893","Oreortyx pictus","Oreortyx pictus",0,0,0,0,0,0,20,0,40,40,"PlantSeed",0,0,80,20,0,0,0,0,0,233
"ITIS:175872","Callipepla squamata","Callipepla squamata",30,0,0,0,0,0,0,0,40,30,"PlantSeed",0,0,100,0,0,0,0,0,0,183.86
"ITIS:553899","Callipepla douglasii","Callipepla douglasii",30,0,0,0,0,0,30,0,40,0,"Omnivore",0,0,100,0,0,0,0,0,0,177.08
"ITIS:175876","Callipepla californica","Callipepla californica",0,0,0,0,0,0,0,0,50,50,"PlantSeed",0,0,100,0,0,0,0,0,0,165.7
"ITIS:175877","Callipepla gambelii","Callipepla gambelii",10,0,0,0,0,0,0,0,40,50,"PlantSeed",0,0,100,0,0,0,0,0,0,165.95
"ITIS:175924","Philortyx fasciatus","Philortyx fasciatus",10,0,0,0,0,0,0,0,60,30,"PlantSeed",0,0,100,0,0,0,0,0,0,130
"ITIS:175863","Colinus virginianus","Colinus virginianus",0,0,0,0,0,0,0,0,70,30,"PlantSeed",0,0,100,0,0,0,0,0,0,171.89
"ITIS:175870","Colinus nigrogularis","Colinus nigrogularis",0,0,0,0,0,0,0,0,100,0,"PlantSeed",0,0,100,0,0,0,0,0,0,129.81
"ITIS:175869","Colinus cristatus","Colinus cristatus",10,0,0,0,0,0,0,0,90,0,"PlantSeed",0,0,100,0,0,0,0,0,0,134.45
"ITIS:175932","Odontophorus gujanensis","Odontophorus gujanensis",50,0,0,0,0,0,20,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,0,314.06
"ITIS:175928","Odontophorus capueira","Odontophorus capueira",0,0,0,0,0,0,80,0,20,0,"FruiNect",0,0,100,0,0,0,0,0,0,425.4
"ITIS:553900","Odontophorus melanotis","Odontophorus melanotis",20,0,0,0,0,0,30,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,0,335
"ITIS:175931","Odontophorus erythrops","Odontophorus erythrops",20,0,0,0,0,0,30,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,0,335
"ITIS:175926","Odontophorus atrifrons","Odontophorus atrifrons",20,0,0,0,0,0,30,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,0,304
"ITIS:175934","Odontophorus hyperythrus","Odontophorus hyperythrus",10,0,0,0,0,0,40,0,50,0,"Omnivore",0,0,100,0,0,0,0,0,0,339.3
"ITIS:175936","Odontophorus melanonotus","Odontophorus melanonotus",20,0,0,0,0,0,30,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,0,322
"ITIS:175937","Odontophorus speciosus","Odontophorus speciosus",20,0,0,0,0,0,30,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,0,317
"ITIS:175930","Odontophorus dialeucos","Odontophorus dialeucos",20,0,0,0,0,0,30,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,0,260
"ITIS:175939","Odontophorus strophium","Odontophorus strophium",0,0,0,0,0,0,50,0,50,0,"Omnivore",0,0,100,0,0,0,0,0,0,302
"ITIS:175929","Odontophorus columbianus","Odontophorus columbianus",40,0,0,0,0,0,30,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,0,340
"ITIS:175935","Odontophorus leucolaemus","Odontophorus leucolaemus",20,0,0,0,0,0,0,0,0,80,"PlantSeed",0,0,100,0,0,0,0,0,0,295
"ITIS:175927","Odontophorus balliviani","Odontophorus balliviani",20,0,0,0,0,0,30,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,0,317.43
"ITIS:175938","Odontophorus stellatus","Odontophorus stellatus",20,0,0,0,0,0,30,0,30,20,"Omnivore",0,0,100,0,0,0,0,0,0,335.81
"ITIS:175933","Odontophorus guttatus","Odontophorus guttatus",20,0,0,0,0,0,0,0,30,50,"PlantSeed",0,0,100,0,0,0,0,0,0,303.83
"ITIS:175941","Dactylortyx thoracicus","Dactylortyx thoracicus",20,0,0,0,0,0,0,0,40,40,"PlantSeed",0,0,100,0,0,0,0,0,0,201.75
"ITIS:175900","Cyrtonyx montezumae","Cyrtonyx montezumae",40,0,0,0,0,0,10,0,10,40,"Omnivore",0,0,100,0,0,0,0,0,0,185.38
"ITIS:175903","Cyrtonyx ocellatus","Cyrtonyx ocellatus",40,0,0,0,0,0,10,0,10,40,"Omnivore",0,0,100,0,0,0,0,0,0,199.18
"ITIS:175943","Rhynchortyx cinctus","Rhynchortyx cinctus",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,0,100,0,0,0,0,0,0,150
"ITIS:553901","Anhima cornuta","Anhima cornuta",10,0,0,0,0,0,0,0,0,90,"PlantSeed",0,40,60,0,0,0,0,0,0,3150
"ITIS:553902","Chauna chavaria","Chauna chavaria",0,0,0,0,0,0,0,0,0,100,"PlantSeed",0,40,60,0,0,0,0,0,0,2557.64
"ITIS:553903","Chauna torquata","Chauna torquata",0,0,0,0,0,0,0,0,20,80,"PlantSeed",0,40,60,0,0,0,0,0,0,4400
"ITIS:175198","Anseranas semipalmata","Anseranas semipalmata",0,0,0,0,0,0,0,0,30,70,"PlantSeed",0,40,60,0,0,0,0,0,0,2393.4
"ITIS:175051","Dendrocygna guttata","Dendrocygna guttata",50,0,0,0,0,0,0,0,50,0,"Omnivore",30,50,20,0,0,0,0,0,0,800
"ITIS:175050","Dendrocygna eytoni","Dendrocygna eytoni",0,0,0,0,0,0,0,0,20,80,"PlantSeed",0,20,80,0,0,0,0,0,0,789.99
"ITIS:175046","Dendrocygna bicolor","Dendrocygna bicolor",0,0,0,0,0,0,20,0,20,60,"PlantSeed",20,80,0,0,0,0,0,0,0,756.37
"ITIS:175049","Dendrocygna arcuata","Dendrocygna arcuata",0,0,0,0,0,0,0,0,0,100,"PlantSeed",70,30,0,0,0,0,0,0,0,796.18
"ITIS:175052","Dendrocygna javanica","Dendrocygna javanica",0,0,0,0,0,0,0,0,20,80,"PlantSeed",0,20,80,0,0,0,0,0,0,519.61
"ITIS:175053","Dendrocygna viduata","Dendrocygna viduata",30,0,0,0,0,0,10,0,20,40,"PlantSeed",80,20,0,0,0,0,0,0,0,689.99
"ITIS:175048","Dendrocygna arborea","Dendrocygna arborea",0,0,0,0,0,0,40,0,30,30,"PlantSeed",0,20,80,0,0,0,0,0,0,1150
"ITIS:175044","Dendrocygna autumnalis","Dendrocygna autumnalis",10,0,0,0,0,0,0,0,0,90,"PlantSeed",0,50,50,0,0,0,0,0,0,755.3
"ITIS:175253","Thalassornis leuconotus","Thalassornis leuconotus",10,0,0,0,0,0,0,0,0,90,"PlantSeed",100,0,0,0,0,0,0,0,0,698.33
"ITIS:554350","Nomonyx dominicus","Nomonyx dominicus",20,0,0,0,0,0,0,0,20,60,"PlantSeed",100,0,0,0,0,0,0,0,0,364.97
"ITIS:175175","Oxyura jamaicensis","Oxyura jamaicensis",60,0,0,0,0,0,0,0,40,0,"Invertebrate",100,0,0,0,0,0,0,0,0,608.15
"ITIS:175179","Oxyura leucocephala","Oxyura leucocephala",10,0,0,0,0,0,0,0,30,60,"PlantSeed",80,20,0,0,0,0,0,0,0,661.09
"ITIS:175180","Oxyura maccoa","Oxyura maccoa",30,0,0,0,0,0,0,0,40,30,"PlantSeed",100,0,0,0,0,0,0,0,0,674
"ITIS:175181","Oxyura vittata","Oxyura vittata",30,0,0,0,0,0,0,0,40,30,"PlantSeed",100,0,0,0,0,0,0,0,0,642.68
"ITIS:175178","Oxyura australis","Oxyura australis",40,0,0,0,0,0,0,0,30,30,"PlantSeed",80,20,0,0,0,0,0,0,0,798
"ITIS:175255","Biziura lobata","Biziura lobata",60,10,10,10,0,0,0,0,10,0,"Invertebrate",100,0,0,0,0,0,0,0,0,1928.54
