"Species","fos","ter","aqu","arb","diet_leaves","diet_flowers","diet_seed","diet_fruit","diet_inv","diet_vert","diurnal","nocturnal","crepuscular","wet_warm","wet_cold","dry_warm","dry_cold","bodymass_value","age_at_maturity_min_y","age_at_maturity_max_y","body_size_mm","size_at_maturity_min_mm","size_at_maturity_max_mm","longevity_max_y","litter_size_min_n","litter_size_max_n","reproductive_output_y","offspring_size_min_mm","offspring_size_max_mm","dir","lar","viv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_nect","diet_planto","diet_5cat","forstrat_watbelowsurf","forstrat_wataroundsurf","forstrat_ground","forstrat_understory","forstrat_midhigh","forstrat_canopy","forstrat_aerial","pelagicspecialist"
"ITIS:178654",NA,NA,NA,NA,NA,NA,10,10,80,NA,NA,0,NA,NA,NA,NA,NA,44.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0
"ITIS:176136",NA,NA,NA,NA,NA,NA,20,20,20,NA,NA,0,NA,NA,NA,NA,NA,5791.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,40,"PlantSeed",0,0,90,10,0,0,0,0
"ITIS:178788",NA,NA,NA,NA,NA,NA,40,0,60,NA,NA,0,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,40,60,0,0
"ITIS:178048",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,90,0,"FruiNect",0,0,0,80,20,0,0,0
"ITIS:177884",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,1,NA,NA,NA,NA,NA,1575.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,0,0,0,0,0,0,"VertFishScav",0,10,80,10,0,0,0,0
"ITIS:179032",NA,NA,NA,NA,NA,NA,10,30,60,NA,NA,0,NA,NA,NA,NA,NA,31.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0
"ITIS:179720",NA,NA,NA,NA,NA,NA,10,10,20,NA,NA,0,NA,NA,NA,NA,NA,217.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,0,0,20,0,0,"VertFishScav",0,0,70,10,10,0,10,0
"ITIS:178256",NA,NA,NA,NA,NA,NA,20,0,70,NA,NA,0,NA,NA,NA,NA,NA,61.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,"Invertebrate",0,0,10,40,40,10,0,0
"ITIS:179748",NA,NA,NA,NA,NA,NA,40,0,30,NA,NA,0,NA,NA,NA,NA,NA,104.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,0,0,0,0,0,"Omnivore",0,0,20,20,30,30,0,0
"ITIS:178196",NA,NA,NA,NA,NA,NA,20,0,60,NA,NA,0,NA,NA,NA,NA,NA,105.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,20,0,"Invertebrate",0,0,0,50,50,0,0,0
"ITIS:178212",NA,NA,NA,NA,NA,NA,0,0,70,NA,NA,0,NA,NA,NA,NA,NA,54.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,30,"Invertebrate",0,0,0,0,20,80,0,0
"ITIS:178642",NA,NA,NA,NA,NA,NA,0,50,50,NA,NA,0,NA,NA,NA,NA,NA,84.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Omnivore",0,0,100,0,0,0,0,0
"ITIS:178340",NA,NA,NA,NA,NA,NA,0,20,80,NA,NA,0,NA,NA,NA,NA,NA,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0
"ITIS:997733",NA,NA,NA,NA,NA,NA,40,0,60,NA,NA,0,NA,NA,NA,NA,NA,19.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,70,30,0,0,0,0
"ITIS:1077350",NA,NA,NA,NA,NA,NA,0,0,90,NA,NA,1,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,0,0,0,"Invertebrate",0,10,20,20,10,0,40,0
"ITIS:178997",NA,NA,NA,NA,NA,NA,0,20,70,NA,NA,0,NA,NA,NA,NA,NA,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,"Invertebrate",0,0,0,10,70,20,0,0
"ITIS:175407",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,4247.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,10,0,0,10,0,0,"VertFishScav",0,0,100,0,0,0,0,0
"ITIS:950056",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,60,40,0,0
"ITIS:179346",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,22.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,90,10,0,0,0,0
"ITIS:175893",NA,NA,NA,NA,NA,NA,40,20,0,NA,NA,0,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,40,"PlantSeed",0,0,80,20,0,0,0,0
"ITIS:179156",NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,0,NA,NA,NA,NA,NA,15.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"PlantSeed",0,0,50,50,0,0,0,0
"ITIS:178826",NA,NA,NA,NA,NA,NA,20,30,50,NA,NA,0,NA,NA,NA,NA,NA,14.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Omnivore",0,0,0,80,20,0,0,0
"ITIS:178536",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,56.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,0,0,0,0,"Invertebrate",40,40,20,0,0,0,0,0
"ITIS:676899",NA,NA,NA,NA,NA,NA,70,0,0,NA,NA,0,NA,NA,NA,NA,NA,366.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,30,"PlantSeed",0,0,0,50,50,0,0,0
"ITIS:950057",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,100,0,0,0,0
"ITIS:554456",NA,NA,NA,NA,NA,NA,20,0,70,NA,NA,0,NA,NA,NA,NA,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,"Invertebrate",0,0,0,20,40,40,0,0
"ITIS:950019",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,60,40,0,0,0
"ITIS:179439",NA,NA,NA,NA,NA,NA,60,0,20,NA,NA,0,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,20,"PlantSeed",0,0,80,10,10,0,0,0
"ITIS:178852",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,8.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,50,50,0,0,0
"ITIS:179462",NA,NA,NA,NA,NA,NA,50,20,20,NA,NA,0,NA,NA,NA,NA,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,"PlantSeed",0,0,90,10,0,0,0,0
"ITIS:178338",NA,NA,NA,NA,NA,NA,0,10,90,NA,NA,0,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,20,80,0,0,0,0
"ITIS:178608",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,100,0,0,0,0
"ITIS:179737",NA,NA,NA,NA,NA,NA,20,20,30,NA,NA,0,NA,NA,NA,NA,NA,284.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,20,0,0,"Omnivore",0,0,90,10,0,0,0,0
"ITIS:175420",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,4700.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20,30,0,20,0,0,"VertFishScav",0,40,30,0,10,10,10,0
"ITIS:175282",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,10,0,0,0,0,0,"VertFishScav",0,0,80,0,0,0,20,0
"ITIS:178189",NA,NA,NA,NA,NA,NA,60,10,20,NA,NA,0,NA,NA,NA,NA,NA,79.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,"PlantSeed",0,0,0,0,40,60,0,0
"ITIS:179877",NA,NA,NA,NA,NA,NA,0,60,40,NA,NA,0,NA,NA,NA,NA,NA,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"FruiNect",0,0,0,40,40,0,20,0
"ITIS:179723",NA,NA,NA,NA,NA,NA,10,10,30,NA,NA,0,NA,NA,NA,NA,NA,158.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,0,0,10,0,0,"Omnivore",0,0,70,20,10,0,0,0
"ITIS:178258",NA,NA,NA,NA,NA,NA,10,10,70,NA,NA,0,NA,NA,NA,NA,NA,37.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,"Invertebrate",0,0,20,40,40,0,0,0
"ITIS:997738",NA,NA,NA,NA,NA,NA,60,10,20,NA,NA,0,NA,NA,NA,NA,NA,52.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,"PlantSeed",0,0,50,30,20,0,0,0
"ITIS:178436",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,12.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,40,60,0,0,0
"ITIS:178036",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,4.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,90,0,"FruiNect",0,0,0,20,80,0,0,0
"ITIS:179530",NA,NA,NA,NA,NA,NA,60,0,40,NA,NA,0,NA,NA,NA,NA,NA,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"PlantSeed",0,0,90,10,0,0,0,0
"ITIS:177935",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,322.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,"VertFishScav",0,0,90,0,10,0,0,0
"ITIS:174803",NA,NA,NA,NA,NA,NA,0,0,60,NA,NA,0,NA,NA,NA,NA,NA,365.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,0,10,0,0,"Invertebrate",0,30,70,0,0,0,0,0
"ITIS:179630",NA,NA,NA,NA,NA,NA,60,0,40,NA,NA,0,NA,NA,NA,NA,NA,21.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"PlantSeed",0,0,33,33,33,0,0,0
"ITIS:178002",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,0,0,100,0
"ITIS:178041",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,3.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,90,0,"FruiNect",0,0,0,40,60,0,0,0
"ITIS:179484",NA,NA,NA,NA,NA,NA,50,0,50,NA,NA,0,NA,NA,NA,NA,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Omnivore",0,0,100,0,0,0,0,0
"ITIS:179667",NA,NA,NA,NA,NA,NA,0,30,40,NA,NA,0,NA,NA,NA,NA,NA,71.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,0,0,0,10,"Omnivore",0,0,60,20,20,0,0,0
"ITIS:179339",NA,NA,NA,NA,NA,NA,50,0,50,NA,NA,0,NA,NA,NA,NA,NA,18.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Omnivore",0,0,90,10,0,0,0,0
"ITIS:178605",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,9.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,100,0,0,0,0
"ITIS:178333",NA,NA,NA,NA,NA,NA,0,10,90,NA,NA,0,NA,NA,NA,NA,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0
"ITIS:950043",NA,NA,NA,NA,NA,NA,10,10,70,NA,NA,0,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,"Invertebrate",0,0,100,0,0,0,0,0
"ITIS:179345",NA,NA,NA,NA,NA,NA,80,0,20,NA,NA,0,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"PlantSeed",0,0,80,20,0,0,0,0
"ITIS:175834",NA,NA,NA,NA,NA,NA,50,10,20,NA,NA,0,NA,NA,NA,NA,NA,870.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,20,"PlantSeed",0,0,100,0,0,0,0,0
"ITIS:175613",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,188.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,0,0,0,0,0,0,"VertFishScav",0,0,0,33,33,0,33,0
"ITIS:175300",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,866.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,10,0,0,0,0,0,"VertFishScav",0,0,100,0,0,0,0,0
"ITIS:175841",NA,NA,NA,NA,NA,NA,10,10,10,NA,NA,0,NA,NA,NA,NA,NA,882.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,70,"PlantSeed",0,0,100,0,0,0,0,0
"ITIS:175377",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,1437.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,"VertFishScav",0,0,100,0,0,0,0,0
"ITIS:179750",NA,NA,NA,NA,NA,NA,50,0,20,NA,NA,0,NA,NA,NA,NA,NA,129.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,0,10,0,0,"Omnivore",0,0,60,10,20,10,0,0
"ITIS:179060",NA,NA,NA,NA,NA,NA,30,0,70,NA,NA,0,NA,NA,NA,NA,NA,57.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0
"ITIS:997732",NA,NA,NA,NA,NA,NA,30,0,60,NA,NA,0,NA,NA,NA,NA,NA,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,"Invertebrate",0,0,70,30,0,0,0,0
"ITIS:178499",NA,NA,NA,NA,NA,NA,20,0,80,NA,NA,0,NA,NA,NA,NA,NA,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,70,30,0,0,0,0
"ITIS:175915",NA,NA,NA,NA,NA,NA,30,0,30,NA,NA,0,NA,NA,NA,NA,NA,405.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,40,"PlantSeed",0,0,100,0,0,0,0,0
"ITIS:178529",NA,NA,NA,NA,NA,NA,0,50,30,NA,NA,0,NA,NA,NA,NA,NA,54.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,20,"Omnivore",0,0,0,40,40,0,20,0
"ITIS:554031",NA,NA,NA,NA,NA,NA,50,0,50,NA,NA,0,NA,NA,NA,NA,NA,15.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Omnivore",0,0,90,10,0,0,0,0
"ITIS:686658",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,1,NA,NA,NA,NA,NA,179.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,50,0,0,0,"Omnivore",0,10,70,10,10,0,0,0
"ITIS:177851",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,1,NA,NA,NA,NA,NA,403.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,10,0,0,0,0,0,"VertFishScav",0,0,90,10,0,0,0,0
"ITIS:179108",NA,NA,NA,NA,NA,NA,30,0,40,NA,NA,0,NA,NA,NA,NA,NA,151.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,0,10,0,0,"Omnivore",0,0,70,20,10,0,0,0
"ITIS:178785",NA,NA,NA,NA,NA,NA,40,0,60,NA,NA,0,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,40,60,0,0
"ITIS:179268",NA,NA,NA,NA,NA,NA,30,20,20,NA,NA,0,NA,NA,NA,NA,NA,28.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,30,"PlantSeed",0,0,0,40,60,0,0,0
"ITIS:178938",NA,NA,NA,NA,NA,NA,0,20,80,NA,NA,0,NA,NA,NA,NA,NA,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,80,20,0,0,0,0
"ITIS:555448",NA,NA,NA,NA,NA,NA,0,0,40,NA,NA,1,NA,NA,NA,NA,NA,67.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,10,0,0,0,0,0,"VertFishScav",0,0,90,10,0,0,0,0
"ITIS:175860",NA,NA,NA,NA,NA,NA,0,20,0,NA,NA,0,NA,NA,NA,NA,NA,1047.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,80,"PlantSeed",0,0,100,0,0,0,0,0
"ITIS:179793",NA,NA,NA,NA,NA,NA,0,20,80,NA,NA,0,NA,NA,NA,NA,NA,31.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,80,0,10,10,0,0
"ITIS:178293",NA,NA,NA,NA,NA,NA,20,20,60,NA,NA,0,NA,NA,NA,NA,NA,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,20,20,60,0,0,0
"ITIS:650445",NA,NA,NA,NA,NA,NA,10,0,60,NA,NA,0,NA,NA,NA,NA,NA,15.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,20,"Invertebrate",0,0,20,30,50,0,0,0
"ITIS:175872",NA,NA,NA,NA,NA,NA,40,0,30,NA,NA,0,NA,NA,NA,NA,NA,183.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,30,"PlantSeed",0,0,100,0,0,0,0,0
"ITIS:179082",NA,NA,NA,NA,NA,NA,0,20,70,NA,NA,0,NA,NA,NA,NA,NA,36.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,"Invertebrate",0,0,20,40,40,0,0,0
"ITIS:179884",NA,NA,NA,NA,NA,NA,0,20,80,NA,NA,0,NA,NA,NA,NA,NA,37.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,10,30,60,0,0
"ITIS:178288",NA,NA,NA,NA,NA,NA,0,10,80,NA,NA,0,NA,NA,NA,NA,NA,45.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0
"ITIS:175877",NA,NA,NA,NA,NA,NA,40,0,10,NA,NA,0,NA,NA,NA,NA,NA,165.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,50,"PlantSeed",0,0,100,0,0,0,0,0
"ITIS:178376",NA,NA,NA,NA,NA,NA,0,30,70,NA,NA,0,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,30,50,0,0
"ITIS:179132",NA,NA,NA,NA,NA,NA,70,0,30,NA,NA,0,NA,NA,NA,NA,NA,35.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"PlantSeed",0,0,60,20,10,10,0,0
"ITIS:179730",NA,NA,NA,NA,NA,NA,10,10,30,NA,NA,0,NA,NA,NA,NA,NA,533.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,10,10,0,10,0,0,"Omnivore",0,0,90,10,0,0,0,0
"ITIS:554268",NA,NA,NA,NA,NA,NA,0,0,90,NA,NA,0,NA,NA,NA,NA,NA,276.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10,0,0,0,"Invertebrate",0,0,10,10,10,10,60,0
"ITIS:179152",NA,NA,NA,NA,NA,NA,40,0,60,NA,NA,0,NA,NA,NA,NA,NA,12.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0
"ITIS:950017",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0
"ITIS:178848",NA,NA,NA,NA,NA,NA,0,0,90,NA,NA,0,NA,NA,NA,NA,NA,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0
"ITIS:558842",NA,NA,NA,NA,NA,NA,20,20,60,NA,NA,0,NA,NA,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,20,20,40,20,0,0
"ITIS:179736",NA,NA,NA,NA,NA,NA,0,30,30,NA,NA,0,NA,NA,NA,NA,NA,390.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,0,20,0,0,"Omnivore",0,0,80,20,0,0,0,0
"ITIS:178970",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0
"ITIS:178986",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,9.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,20,0,"Invertebrate",0,0,0,100,0,0,0,0
"ITIS:554141",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,80,0,0,0
"ITIS:178652",NA,NA,NA,NA,NA,NA,10,10,80,NA,NA,0,NA,NA,NA,NA,NA,62.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0
"ITIS:178208",NA,NA,NA,NA,NA,NA,0,20,50,NA,NA,0,NA,NA,NA,NA,NA,47.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,30,0,"Omnivore",0,0,10,20,50,20,0,0
